Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
BI Lead at CPB,"Pretoria, Gauteng, South Africa",South Africa,,"Business Analyst, Office Temporary, Business Analyst at Ver-Tex Solutions, Data Scientist, Business Analyst Internship, Senior Business Analyst, Business Intelligence Lead, Data Analyst, Senior Data Analyst, Owner, Senior Business Intelligence Analyst","Azuka Telecoms, CPB, Ver-tex solutions, Consumer Profile Bureau, d6, Wayne Business Intelligence Industries, CPBMA, Azuka",10,"Belgium Campus, Belgium Campus","Honors Degree I.T BI Major, -",,"Machine Learning A-Z: AI, Python & R, Microsoft Fabric The complete guide",
Data Lead,"Pretoria, Gauteng, South Africa",South Africa,,"Data Lead, Data Scientist, Data Administrator, Data Specialist, Data Manager, Manager, Data Intern","Exxaro Resources, Hlulani Guest House, Wits Health Consortium, CAPRISA",9,"Wits Business School, University of KwaZulu-Natal, University of Venda, University of Venda, University of KwaZulu-Natal, University of Venda for Science and Technology","Postgraduate Diploma, Business Administration (PDBA), PGDip, Data Science, Completed, Bachelor of Science (BSc), Mathematics and Computer Science, Completed, Bachelor of Science (BSc), Mathematics and Computer Science, PGDip, Data Science, Bachelor of Science (BSc), Mathematics and Computer Science, 3rd year","sql, microsoft office, php, matlab, research, html, java, c++, analysis",,
Diploma in Information Technology in Software Development at IIE Rosebank College,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist Intern, IT Helpdesk Intern, Data Science Intern","EdgePoint Software, Edna Labs, HexSoftwares",2,"IIE Rosebank College, IIE Rosebank College","Higher Certificate in IT in Support Services, COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, 94.9, Diploma, Software Developmen",,,
MAS Lead,"Pretoria, Gauteng, South Africa",South Africa,Human Resources,"Strategic Operations Specialist, Principal Operations Analyst - Team Leader, Senior SQL Support Analyst/ Data Scientist, Senior Systems Payroll Operator, MAS Lead, Product Specialist, Assistant Manager, Operations Manager","Q Link, Q LINK Holdings (Pty) Ltd",16,Damelin,"Short Programme, Human Resources Development","training, microsoft office, customer service, human resources, project management, microsoft excel, leadership","Executive Decision-Making, Solving Business Problems, Agile at Work: Planning with Agile User Stories, Smart Thinking: Overcoming Complexity, Becoming an Agile Coach, Facilities Management: Social Distancing and PPE, How to Fix Bad Agile, Learning Design Thinking: Lead Change in Your Organization, Product Manager, Agile Basics Certified, Software Architecture: From Developer to Architect, Problem Solving Techniques, Power BI: Dashboards for Beginners, Root Cause Analysis: Getting to the Root of Business Problems, Business Process Improvement, Quality Management for Operational Excellence, Scrum: Advanced, Facilitating Remote Design Thinking, Growing Your Skills as a Leader, Decision-Making Strategies, Critical Thinking, Scrum: The Basics, Visio 2019 Essential Training, Reinventing You with Debbie Millman, Data-Driven Learning Design, Conflict Resolution and De-Escalation for Upset Customers, What Is a PMO?, Risk Assessment for Safety and Health, SQL Code Challenges, Mindfulness Practices, Excel: Economic Analysis and Data Analytics, Learning Data Governance, UiPath: Robotic Process Automation (RPA), RPA: Automation Anywhere, Stay Lean with Kanban, Management Consulting Skills Mastery, Agile Software Development: Scrum for Developers, Leading and Motivating People with Different Personalities, Design Thinking: Understanding the Process, ITIL® Foundation 4 First Look, Learning Design Research",
Data Science | RF Engineer,"Pretoria, Gauteng, South Africa",South Africa,Higher Education,"Research Assistant - Data Science for Social Impact (DSFSI) Group, Teaching Assistant - Microwave Systems, Data Scientist, Analytics Consultant (Remote), Intern - Hardware Electronics Design, RF Planning Engineer, Radio Network Planning Engineer, Teaching Assistant - Microwave Systems , Data Scientist - Open Source Intelligence, OSINT Data Scientist, Intern - Electronics Design","Freelance, University of Pretoria, Aero Engine Controls (Rolls-Royce Control and Data Services), Shevans Investment Limited, Zambia Telecommunications Company Limited, University of Cape Town",15,"University of Cape Town, Africa Data Science Intensive (DSI) Program, University of Pretoria/Universiteit van Pretoria, Loughborough University, David Kaunda Technical High School, David Kaunda Technical High School, University of Cape Town, University of Cape Town, University of Cape Town, Loughborough University, University of Cape Town, Loughborough University","M.Sc (by Research), Electrical and Electronics Engineering, Distinction, Certificate, Data Science, PhD Candidate, Electronic Engineering, M.Eng (Hons), Electronic and Electrical Engineering, First-class Honours, O' Levels, A' Levels - Maths, Physics, Chemistry, M.Sc (by Research), Electrical Engineering (Radio Astronomy Receivers), Distinction, M.Sc (by Research), Electrical Engineering (Radio Astronomy Receivers), MSc(Eng) Research, Electrical and Electronics Engineering, M.Eng (Hons), MSc(Eng) Research, Master of Engineering (M.Eng)","2g, filter design, electronics hardware design, wcdma, google earth, mentum planet, mapinfo, rf circuits, rf site survey, fmea, gsm, awr microwave office, 3g","Python Data Structures, Finance for Non-Financial Professionals, Machine Learning A-Z™: Hands-On Python & R In Data Science , Mentum Planet Certificate - Core+WCDMA+LTE+GSM, Programming for Everybody (Getting Started with Python), Mentum Planet 5.7 Certificate - Core+WCDMA+LTE+GSM, Machine Learning A-Z™: Hands-On Python & R In Data Science, Getting Started with Deep Learning",
"Senior Data Engineer/Scientist at First Rand Group | MSc Candidate (Advanced Data,ML and Analytics) |Mathematician|Statistician","Pretoria, Gauteng, South Africa",South Africa,,"Senior Data Scientist III and Analytics Manager, Senior Data Scientist III, Data Scientist, Statistical Analyst, University Tutor","FirstRand group, Statistics South Africa, Lightstone Pty Ltd, University of KwaZulu-Natal",10,"University of Cape Town, University of KwaZulu-Natal, University of KwaZulu-Natal, University of Pretoria/Universiteit van Pretoria, Kingsway high school, Interserve training solutions","Data Modeling/Warehousing and Database Administration, 87, Bachelor of Science - BSc  Maths Stats Financial Maths, Science, Bsc honours, Mathematics and Statistics, Master of Science - MSc, Advanced Data,ML and Analytics, -, Assessor Course, NQF  level 5",,,"Dataflux Migration, CIPC (company data), SADHS SURVEY, Web Scraping, Cipc ETL process"
Data Steward,"Pretoria, Gauteng, South Africa",South Africa,Information Technology & Services,"Recruitment Assistant, Ayo holdings Data Science Graduate position, Recruitment Coordinator, Graduate Trainee, Junior Data Scientist, Graduate Data Scientist, Data Analyst, Specialist - Data Steward, Data Science Intern","Ntiyiso Consulting Group, aYo Holdings, Ayo holdings, Explore Data Science Academy, AYo holdings, Lusapho Professional Services, MTN South Africa, Unemployed at this time",7,"ExploreAI Academy, Explore Data Science Academy, Durban University of Technology, Durban University of Technology, Durban University of Technology","Certificate, Data Science, Data science, Computer Science, National Diploma, IT:Software Development, Software Development, Information Technology, National Diploma, Information Technology, software development",,,
Credit Data Scientist at Analytix Engine,"Pretoria, Gauteng, South Africa",South Africa,,"Actuarial Exams, Actuarial Analyst, Credit Data Scientist, Actuarial Graduate","Actuarial Society of South Africa (ASSA), Analytix Engine, PSG Wealth",7,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Afrikaanse Hoër Seunskool","Bachelor of Science - BS, Actuarial Science, With Distinction, BSc Hons, Actuarial Science, National Senior Certificate",,"Credit Risk Modelling in Python 2023, The Complete SQL Bootcamp 2022, Developing Credit Risk Scorecards using SAS",
Senior Analyst at Quantium,"Pretoria, Gauteng, South Africa",South Africa,Financial Services,"Senior Data Scientist, Senior Analyst, Junior Consultant, MIS BI Analyst, Consultant, Analyst","Deloitte, Deloitte South Africa, Quantium, Momentum Consult (Pty) Ltd",10,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor’s Degree, Financial and Actuarial Mathematics, BSc, Bachelor of Science (BSc), (Hons) (Mathematical Statistics)","matlab, sas programming, research, customer service, data analysis, microsoft excel, microsoft word, statistics",,Compressed Sensing and Preprocessing of fMRI data
Director of Operations at Kriterion,"Pretoria, Gauteng, South Africa",South Africa,Mechanical Or Industrial Engineering,"Data Engineer, Data Scientist, Engineering Internship, Graduate Student Researcher, Lab Assistant, Internship, Co-Founder, Director of Operations, Application Developer","Tubecon Africa, 1Worx, Centre for Asset Integrity Managament (C-AIM), Kriterion, University of Pretoria/Universiteit van Pretoria",12,"Cornwall Hill College, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","8 Distinctions, Honours, Mechanical Engineering, Cum Laude, Master of Engineering - MEng, Mechanical Engineering, Cum Laude, Bachelor of Engineering - BEng, Mechanical Engineering, 74.5 %, Bachelor of Engineering - BEng, Mechanical Engineering, Honours, Mechanical Engineering, Cum Laude, Master of Engineering - MEng, Mechanical Engineering","matlab, optimization, data analysis, machine learning, signal processing, computer-aided design (cad), time series analysis",ThingWorx IoT Developer Specialization,
Data Scientist | Data and Digital Analytics | Business Intelligence,"Pretoria, Gauteng, South Africa",South Africa,,"Business Analyst, Graduate Geologist, Data Scientist","Goldfields South Deep Gold Mine, OUTsurance, Tshiamo Resources",10,"Explore Data Science Academy, University of the Witwatersrand, Explore Data Science Academy","National Certificate: Information Technology Systems Development, SETA Accredited, BSc Honours Degree in Geology, Geology/Earth Science, General, Honours, SETA Accredited Data Science Course",,"Power BI A-Z: Hands-On Power BI Training For Data Science, Agile Crash Course: Agile Project Management, Agile Delivery, Introduction to Python, Introduction to SQL, Microsoft SQL from A to Z",
Full-Stack DevOps Engineer,"Pretoria, Gauteng, South Africa",South Africa,,"Full-Stack DevOps Engineer, Student Intern, Job Shadowing, Sales Promoter, Data Scientist, Junior Data Scientist, Salesperson, Student","TBWA\ South Africa, Bosch Car Service, University of Pretoria/Universiteit van Pretoria, BMW IT Hub South Africa, S-Cubed, Durban & Coast SPCA",8,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Durban Girls' High, University of Pretoria","Bcom Statistics and Data Science, Statistics, Data Science and Informatics, BComHons Informatics, Matric, Bcom Statistics and Data Science, Statistics, Data Science and Informatics",,"UX Design 1 Overview, UX Design: 2 Analyzing User Data, Enterprise Architecture Foundations, Python Data Analysis, HTML Essential Training, AWS Certified Cloud Practitioner, Excel Statistics Essential Training: 1",
Data Scientist @ CBZ Holdings Limited,"Pretoria, Gauteng, South Africa",South Africa,,"Machine Learning Engineer, Corporate Fraud Specialist, Python Backend Developer, Data Scientist, Data Scientist (Internship), System Analyst, Risk and Security Tracking Analyst, Senior Programmer, Artificial Intelligence Engineer Intern","Orion-Tech, Econet Group, Mbizo High, T-Gases, Econet Wireless Zimbabwe, Creative HR Solutions, CBZ Holdings Limited",8,"University of Zimbabwe, University of Zimbabwe, University of Zimbabwe","-, Computer science, Computer Science, Computer science, Computer Science",,"Python for Data Science and AI, Python Essentials 1, Data Visualization with Python, Huawei Datacom Certification, Network Security, Machine Learning with Python, What is Data Science?, Python for Data Science and AI Development, IBM Data Science Specialization, Data Science Methodology, Tools for Data Science, Applied Data Science Capstone, Databases and SQL for Data Science with Python, Microsoft Certified: Power BI Data Analyst Associate, IBM Data Science","Automated AI Security System, Data Science as a Service for Data Centers, Time Series Analysis for Stock Prediction, Car Severity Prediction"
Data Architect at OUTsurance Ireland,"Pretoria, Gauteng, South Africa",South Africa,Computer Hardware,"Data Scientist, Junior Electronic Engineer, Developer, Data Architect, IT Consultant, Junior Developer, Team Lead Data Engineering, Team Lead Data Science","Tracker Connect, OUTsurance, Tracker Connect (Pty) Ltd, Tracker South Africa, OUTsurance Ireland, Anderson Vogt and Partners",16,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Engineering (BEng), Computer Engineering, Bachelor of Engineering (BEng), Computer Engineering","c#, c++, linux, computer hardware, windows, mysql, jquery, xml, electronics, java, sql, c, software development",PADI Advanced Open Water,
