Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
AI Research Engineer at InstaDeep | AI MSc Candidate at UCT,"City of Cape Town, Western Cape, South Africa",South Africa,,"Research Engineer II, Technological Evangelist, AI Research Engineer, Quantative Exploration Programme Delegate, Research Engineer I, Junior Research Engineer, Co-Founder, Leadership Team, Tutor, Data Scientist Intern, Academic Tutor","Kardia, Praelexis, InstaDeep Ltd, Youth With A Mission, Teach Me 2, Nedbank",13,"University of Cape Town, University of Cape Town, University of Cape Town","BSc Honours, Applied Mathematics, 90%, Master of Science - MSc, Artificial Intelligence, BSc, Astrophysics & Applied Mathematics, Distinction",,"Certified Member (CM), Leadership, Intermediate Machine Learning, Repurposing Business, Intro the Machine Learning, Python",
Data Scientist II | FNB | MEng (Data Science),"City of Cape Town, Western Cape, South Africa",South Africa,Mechanical Or Industrial Engineering,"Data Scientist II, Product Design Engineer, Internship, Project Engineer, Promoter, Junior Design Engineer, Design Engineer, Junior Project Engineer","KWAKA LQ, FNB South Africa, Marine Living Quarters, FAIR CAPE DAIRIES, ALUREF, Mahesh Khoosal & Associates, Blue Chilli Promotions, Faircape Dairies, Skeg Product Development",12,"Northwood High School, Stellenbosch University, Stellenbosch University, Stellenbosch University, Stellenbosch University, Stellenbosch University, Stellenbosch University/Universiteit Stellenbosch","Matriculated, Master of Engineering - MEng, Industrial Engineering with a focus on Data Science, Cum Laude, Bachelor of Engineering - BEng, Mechanical Engineering, Master of Engineering - MEng, Industrial Engineering with a focus on Data Science, Master of Engineering - MEng, Industrial Engineering, Bachelor of Engineering (B.Eng.), Mechanical Engineering, Bachelor of Engineering (B.Eng.), Mechanical Engineering","engineering, microsoft office, strategic planning, matlab, research, powerpoint, microsoft word, customer service, project management, autocad, solidworks, management, leadership, pro engineer","Youth Leadership Program, McKinsey Forward Program, SQL for Data Science, FSSC 22000 Version 5 Workshop",Structural stimulation and building of a thermal rock-bed
Senior Machine Learning Engineer | Causal Inference | Generative AI,"City of Cape Town, Western Cape, South Africa",South Africa,,"PHD Candidate, Postdoctoral Research Fellow, Machine Learning Engineer, Data Scientist, Team Lead, Student Research Assistant, MSc Student, Senior Machine Learning Engineer","incubate.bio, Derivco, Stellenbosch University - Department of Process Engineering, Incubate Bio, Stellenbosch University, University of Stellenbosch",12,"Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University","BSc in Mathematical Sciences, Biomathematics, Bioinformatics, and Computational Biology, Doctor of Philosophy - PhD, Biochemistry",,,
Data & Intelligence @ AgrigateOne,"Cape Town, Western Cape, South Africa",South Africa,,"Operations Researcher, Co-Founder | Head of Intelligence | CEO, Co-Founder | Python developer | Head of Intelligence, Co-Founder | Product Owner | CEO, Summer School Student, Co-Founder | Head of Intelligence, Product owner/Team lead, CEO & Co-Founder, Doctoral Researcher, Data Science Project Lead, Co-founder | Frontend developer, Research Project Supervisor, Co-founder | Developer, Founder | Data science lead, Co-Founder | Developer | Head of Intelligence & Marketing, Data Science Team Lead, Masters Student, Data & Intelligence @AgrigateOne, PHD Student, Founder, Teaching Assistant, Data Engineer | Developer, Data Scientist, Research Project Lead, Co-Founder | Product Manager | Head of Design, PHD Student (final year), Co-Founder | Python developer, Co-Founder | Developer | Head of Intelligence","University of Stellenbosch, Cape AI, AgrigateOne, Jönköping University, Cape AI (Formerly Cape Town AI), Industrial Engineering | Stellenbosch University, Stellenbosch University, Knowledgemarker",9,"Stellenbosch University, Stellenbosch University, Stellenbosch University","Bachelor of Industrial Engineering, Master's degree (upgraded to PhD), Industrial Engineering, PhD Industrial Engineering, Behavioral Operations Research",,,
Head of Data,"City of Cape Town, Western Cape, South Africa",South Africa,Financial Services,"GL Metallurgist (Amzim Gold), Data Scientist, Content Developer & Head Tutor - MIT Big Data & Social Analytics Certificate Course, Post-doctoral Research Fellow, Senior Researcher, Data Science | Analytics | Machine Learning | AI, Head of Data, Project Engineer - Remote Monitoring & Diagnostics, Project Engineer - RM&D","JUMO.WORLD, GE Intelligent Platforms, impact.com, TYME, Luno, Automation & Controls from GE, GetSmarter, Anglo American, Stellenbosch University",26,"University of Zimbabwe, Stellenbosch University/Universiteit Stellenbosch, University of Stellenbosch, Kambuzuma High School, Prince Edward School, Kambuzuma High School, Prince Edward School","Bachelor of Science in Engineering (Honours), Metallurgical Engineering, 1st Class, Master of Science in Engineering (MScEng), Extractive Metallurgical Engineering, Cum Laude, Doctor of Philosophy (PhD), Chemical Engineering, -, -",,"Creative Thinking, Problem Solving Techniques, Go Essential Training, On Leadership by Jeff Weiner, DevOps for Data Scientists, Data Science Foundations: Data Engineering, Mobile App Analytics for Developers, Critical Thinking, Understanding Business, Learning Data Science: Using Agile Methodology, Deep Learning Specialization, Leading with Values, Becoming a Product Manager",
Gen AI Engineer | Data Scientist,"City of Cape Town, Western Cape, South Africa",South Africa,,"Data Analyst, Data Scientist, Data Scientist (Core), Gen AI Engineer","Veriston Consulting, Impact, impact.com",10,"National University of Science and Technology (ZW), University of Suffolk, University of Suffolk","Bachelor of Science - Bsc Hons, Operations Research, Master of Business Administration - MBA, Business Administration, Management and Operations, -, -",,,
Principal Big Data Engineer & Data Architect,"City of Cape Town, Western Cape, South Africa",South Africa,Computer Software,"Research Analyst, Data Scientist, WebCT Assistant, Project Manager, Data Analyst, Data Engineering Lead, Technical Lead - Big Data, Associate Director, Data Engineering & Analytics, Administrative Assistant","Impact, Bloomberg New Energy Finance, impact.com, Paystack, Stellenbosch University, Bloomberg LP, Saratoga Software",18,"Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch","Bachelor of Commerce (B.Com.), Financial Risk Management, Econometrics, Economics, Bachelor of Commerce Honours, Financial Analysis, Econometrics, Foundations of Business Certificate, Business Administration and Management, General","agile methodologies, hbase, data analysis, hadoop, project management, apache spark, solutions design, business intelligence, data modeling, sql, etl, apache kafka, hdfs, software development, databases, business analysis, data warehousing, requirements analysis, statistical modeling, impala, database design, presentations, mysql, microsoft sql server, analysis, leadership, scala, dashboarding","Data Analysis, Computing for Data Analysis","Data Quality Services, Enterprise Data Warehouse, Product Performance Reporting"
Head of Advanced Analytics,"City of Cape Town, Western Cape, South Africa",South Africa,Information Technology & Services,"Head of Data Science and Analytics, Head of Advanced Analytics, Data Scientist, Astronomer, SALT Post-Doctoral Fellow, Head of Data Science","Southern African Large Telescope, Yoco, JUMO.WORLD, impact.com",11,"University of Pretoria/Universiteit van Pretoria, University of Cape Town, University of Cape Town, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, University of Cape Town","Bachelor of Science (B.Sc.), Physics, Bachelor of Science (B.Sc.) Honours, Astrophysics and Space Science, Master of Science (M.Sc.), Astrophysics and Space Science, Executive Development: Programme in Leadership and Emotional Intelligence, Project Management, Executive Development: Programme in Project Mangement, Project Management, Doctor of Philosophy (PhD), Astronomy and Astrophysics",,,
Chemical Engineer | Data Scientist,"Cape Town, Western Cape, South Africa",South Africa,Oil & Energy,"Senior Data Scientist, Data Scientist, Engineering Consultant, Chemical engineering graduate, Trainee Engineer, Learner operator","University of Pretoria/Universiteit van Pretoria, Elucidate AI, ETA Operations, Horizon Global, ShopriteX, Gauteng Refinery PTY Ltd., ETA operations",9,"North-West University / Noordwes-Universiteit, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria, University of Pretoria","Master of Engineering - MEng, Mechanical Engineering, Bachelor of Engineering - BEng (cum laude), Chemical Engineering, 87.12%, Bachelor of Engineering - BEng, Chemical Engineering, 87.12%, Bachelor of Engineering - BEng, Chemical Engineering, 87.12%, Bachelor of Engineering - BE, Chemical Engineering",,"Structuring Machine Learning Projects, Apply Generative Adversarial Networks (GANs), Spark and Python for Big Data with PySpark, Build Basic Generative Adversarial Networks (GANs), Learning MySQL5 - An Easy Way To Master MySQL, Generative Adversarial Networks (GANs) Specialization, Linux Command Line Basics, Deep Learning Specialization, Sequence Models, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Neural Networks and Deep Learning, Data Science Leadership for Executives, Convolutional Neural Networks, Build Better Generative Adversarial Networks (GANs)",
Data and AI Leader | Professional Speaker | Executive at BCX,"City of Cape Town, Western Cape, South Africa",South Africa,Information Technology & Services,"Chairperson, Marketing actuary and Account Manager, Head of Customer Retention and Data Management, Strategy delivery manager, Executive: Data Insights and Intelligence, Executive: AI Innovation Hub, Lead Data Scientist, Executive: Data Science, Product Development Actuary, Transactional Products, Assistant Health Actuary, Member, Actuarial Consultant, Healthcare, Group Head of Data and AI, Actuary, Retirement Fund Reform, Co-Founder, Lead data scientist","Old Mutual South Africa, The League of Companies Group, Fractionals United, izwe.ai, Gen Re Life UK, Munich Re UK Life, Brooklyn Superstars FC, Telkom, Entwined Roots Trust, Brooklyn Superstars Football Club, BCX",26,Stellenbosch University/Universiteit Stellenbosch,"Honours degree in Actuarial Science, Actuarial Science","business strategy, data management, financial services, actuaries, pensions, management",Leadership Development Program,
Founder at WePickFlix.com,"City of Cape Town, Western Cape, South Africa",South Africa,Internet,"Senior Developer, Senior R&D Developer / Head of Search, programmer, Developer, Freelance Developer and Data Scientist, Founder","Freelancing for myself, LittleBigStats.com, MiraNetworks, PriceCheck, WePickFlix, FibreTiger, XN Corporation Africa, Naspers Limited, Fibre Tiger",20,"University of Pretoria/Universiteit van Pretoria, University of South Africa/Universiteit van Suid-Afrika","Bachelor of Science (B.Sc.), Computer Science, B.Sc BioChemistry & Microbiology, Physical Sciences","go-lang, hpc, web analytics, xhtml, php, seo, user experience, sql, c/c++, software development, ha, databases, requirements analysis, machine learning, javascript, mobile applications, web development, devops, linux, e-commerce, solr, mysql, html, css, replication technologies",,
Customer Data & Analytics Solutions Architect ShopriteX,"City of Cape Town, Western Cape, South Africa",South Africa,Retail,"Senior Ai, Data and Analytics Engineer, Owner, Data Scientist : Growth, Information Management Specialist, Finance Manager, Customer Data & Analytics Solutions Architect, Commercial Manager, Funding Strategy, Systems Accountant, Data Engineering Manager, Data & Information Management Specialist, Customer Data & Analytics Solutions Architect ShopriteX, Data Acquisition Manager, Shareholder/CIO, Founder","The Shoprite Group of Companies, JUMO.WORLD, Konga Online Shopping Ltd, Datability.World, Artfundi, Journey Customer Innovation, Insys Business Solutions, rithm, ShopriteX, Mxit India, Rentworks Africa",25,"Stellenbosch University, Bishops, Bishops, Stellenbosch University/Universiteit Stellenbosch","B.Com Shk, School of Hard Knox....IT/Finance, -, B.Com Shk, School of Hard Knox....IT/Finance, B.Com Shk, School of Hard Knox....IT/Finance","business process improvement, new business development, business strategy, finance, banking, credit, start-ups, financial modeling, financial analysis, executive management, corporate finance, management, management consulting, data warehousing, change management, financial accounting, managerial finance, risk management, business planning, financial risk, business analysis, business development",,"SapHana Data Warehouse , SapHana Data Warehouse"
CRO/Creative Specialist | Metamodernist Poet,"City of Cape Town, Western Cape, South Africa",South Africa,Market Research,"Data Scientist, CRO & Data Analysis Lead, Conversion Rate Optimization Lead & Data Scientist, Digital Designer, Snr. Conversion Rate Optimisation Specialist, CRO Lead & Data Scientist, Communications, Graphics & Video, Creative Director, Web Designer, Content Editor and UI Designer, Communications, Graphics & Video at, Content Editor and Coordinator, Creative, Creative Consultant, Student, MAD Year, Web Developer, Writer, CRO/Creative Specialist, Snr CRO & Creative Specialist","Conversion Advantage, Oxlos Dance and Drama, Ideal Marketing Solutions, Paarl, Genesys Communcations & Marketing, NMPi, Every Nation Stellenbosch, Nawiri Group, Genesys Communications, University of Stellenbosch, Incubeta, Every Nation, BJVV Studio",15,"Pietersburg High, University Of Stellenbosch, University of South Africa/Universiteit van Suid-Afrika, Dataquest.io, CXL Institute, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University Of Stellenbosch, University Of Stellenbosch","Nation Senior Certificate, N/A, BCom, Information Systems (Uncompleted), Bachelor of Arts - BA, Creative Writing, Data Scientist, Python, Conversion Optimisation, Conversion Optimisation, A, Bachelor of Arts - BA, Creative Writing, Bachelor of Arts - BA, Creative Writing, BCom, Information Systems, BCom, Information Systems","public speaking, creative writing, graphic design, online journalism, short stories, research, proofreading, content management, magazine articles, feature articles, fiction writing, screenwriting, social media marketing, storytelling, management, editing, leadership","Applied neuromarketing, Landing page optimization, Google Tag Manager for beginners, Certified CRO, Google Analytics Certification (GA4), Kameleoon AB Testing Certification, Standard English/Western Certification, Conversion Rate Optimization (previously Mobile Experience), User research, A/B testing mastery, Heuristic analysis frameworks for conversion optimization audits, Copywriting and product messaging, Creative Certification, Advanced Experimentation Analysis, Google Analytics Individual Qualification, Google Analytics for beginners, Statistics for A/B testing, Digital Psychology & Behavioral Design Training, Mobile Experience Certification, Google Analytics Audit, CRO agency masterclass, Data Science in Python Path, Data Analyst in Python Path",
Head of Data and Architecture at Money254,"City of Cape Town, Western Cape, South Africa",South Africa,Information Technology & Services,"Lead Cloud Engineer, Data/Machine Learning Engineer, Head Of Engineering, Independent Consultant, Data Scientist, Software Consultant/Advisor, Independant Consultant, Data Analyst, Head of Data and Architecture, Chief Data Science Officer, Data Science Manager","Woolworths financial services, Nanodyn Systems (Pty) Ltd, Datonomy Solutions, 4G Capital, FinQual, HealthQ Technologies, Money254, Pii.shop, Torque Solutions",11,"Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University","Master’s Degree, Mathematical Statistics and Probability, Cum Laude, Master's degree, Mathematical Statistics","c++, python, research, data analysis, data modeling, machine learning, programming, sql, management, big data",,
Director of AI Solutions at Sand Technologies,"City of Cape Town, Western Cape, South Africa",South Africa,Higher Education,"Director of AI Solutions, Technical Delivery Lead, Technical Lead, Senior Data Scientist, Data Scientist, Tutor","Sand Technologies, ExploreAI, EXPLORE-AI, Penguin Tutoring Company",13,"Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University, Stellenbosch University","Bachelor’s Degree, Applied Mathematics, Bachelor's degree (Honours), Applied Mathematics, Cum Laude, Master's Degree (upgraded), Industrial Engineering, Doctor of Philosophy - PhD, Industrial Engineering, Doctor of Philosophy - PhD , Industrial Engineering","analytical skills, data analysis, microsoft word, mathematics, engineering, python, microsoft office, applied mathematics, microsoft excel, sql, tutoring, teaching, problem solving, matlab, research, operations research, mathematical modeling, java, simulation",SQL for Beginner Data Analysis,
